measured_mttr_ms
1.883800000257451757e-02
7.377900000449244544e-02
1.861400000535695654e-02
1.747900000026447742e-02
1.754999999548090273e-02
1.712199999559516073e-02
1.766999999830431989e-02
1.815400000282352266e-02
1.791399999717668834e-02
2.517000000068492227e-02
1.749399999795286931e-02
1.724600000585496673e-02
3.132899999513938383e-02
1.844999999889296305e-02
1.772600000293778066e-02
1.739700000058519436e-02
1.784700000229122452e-02
1.762799999482922431e-02
1.721499999973730155e-02
1.793700000263243055e-02
1.816300000001547232e-02
1.760899999680987094e-02
1.792900000197050758e-02
1.782100000013997487e-02
1.728200000172819273e-02
1.790999999684572686e-02
1.748100000042995816e-02
1.787499999750252755e-02
1.783900000162930155e-02
1.755000000258633008e-02
1.920999999782679879e-02
1.737699999893038694e-02
1.798699999966402174e-02
1.800399999751789437e-02
1.783699999435839345e-02
1.731700000107139203e-02
1.740200000455160989e-02
1.780400000228610224e-02
1.791100000048118090e-02
1.845899999608491271e-02
1.768799999979364657e-02
1.763200000226561315e-02
1.719800000188342892e-02
2.274699999560425567e-02
1.755099999911635678e-02
1.790400000345471199e-02
1.805699999835042036e-02
1.894300000060411548e-02
1.812700000414224633e-02
1.800300000098786768e-02
1.782500000047093636e-02
1.907200000061948231e-02
1.751399999960767673e-02
1.806800000281327812e-02
1.806599999554237002e-02
1.713200000352799179e-02
1.778800000096225631e-02
1.762400000160369018e-02
1.780299999865064819e-02
1.752600000060056118e-02
1.802199999900722105e-02
1.835399999805531479e-02
1.725699999610696977e-02
5.567699999886599471e-02
1.758100000159856791e-02
1.790200000328923124e-02
1.787200000080702011e-02
2.562099999892097912e-02
1.779799999468423266e-02
1.776699999567199484e-02
2.277800000172192085e-02
1.725599999957694308e-02
4.768500000551512130e-02
1.759100000242597162e-02
1.767699999533078881e-02
1.748400000423089296e-02
1.911000000376361641e-02
2.448400000076844663e-02
1.812200000017583079e-02
1.748999999762190782e-02
1.921700000195869507e-02
1.838700000433846071e-02
1.756500000027472197e-02
5.236699999500160629e-02
2.991200000224125688e-02
1.835500000169076884e-02
1.737299999859942545e-02
1.766699999450338510e-02
1.782400000394090966e-02
1.707900000269546581e-02
1.755699999961279900e-02
1.831899999871211548e-02
1.849800000286450086e-02
3.049000000032719981e-02
1.770899999797848068e-02
1.789399999552188092e-02
1.776199999881100666e-02
1.819199999886222940e-02
1.762299999796823613e-02
1.740500000124711732e-02
1.813000000083775376e-02
2.433399999546281833e-02
1.816599999671097976e-02
1.723500000139210897e-02
1.682999999985668182e-02
1.778499999716132152e-02
1.803300000347007881e-02
1.799000000346495654e-02
1.749100000125736187e-02
2.352899999635837958e-02
1.786199999997961640e-02
1.745400000174868183e-02
1.819700000282864494e-02
1.814800000232708044e-02
2.440200000108916356e-02
1.782500000047093636e-02
1.739200000372420618e-02
1.732000000487232683e-02
1.839000000103396815e-02
1.754600000225536860e-02
1.798899999982950249e-02
3.310700000014321631e-02
3.439700000029688454e-02
1.829899999705730806e-02
1.746499999910611223e-02
1.804900000479392475e-02
1.788699999849541200e-02
1.866299999875309368e-02
1.867099999941501665e-02
1.848299999807068161e-02
1.814499999852614565e-02
1.896100000209344216e-02
1.784399999849028973e-02
1.817399999737290273e-02
1.812699999703681897e-02
1.810700000248743891e-02
1.838800000086848740e-02
1.711699999873417255e-02
1.772499999930232661e-02
1.739799999711522105e-02
1.794900000362531500e-02
1.771899999880588439e-02
1.729499999925110387e-02
1.742999999976291292e-02
1.736299999777202174e-02
2.448799999399398075e-02
1.777399999980389111e-02
1.783500000129834007e-02
1.793799999916245724e-02
1.802399999917270179e-02
1.771900000591131175e-02
1.796899999817469507e-02
1.807599999636977373e-02
1.719800000188342892e-02
1.805900000562132846e-02
1.733699999562077210e-02
1.858699999957025284e-02
1.746600000274156628e-02
1.892200000241928137e-02
1.757400000457209899e-02
1.829299999656086584e-02
1.775999999864552592e-02
1.729099999892014239e-02
1.798200000280303357e-02
4.305899999934581501e-02
1.746599999563613892e-02
1.757900000143308716e-02
1.868300000040790110e-02
1.763399999532566653e-02
1.800599999768337511e-02
1.687999999688827302e-02
1.790199999618380389e-02
1.697500000119589458e-02
1.740500000124711732e-02
1.768999999995912731e-02
1.755799999614282569e-02
1.783199999749740527e-02
1.784900000245670526e-02
1.746099999877515074e-02
1.770200000095201176e-02
1.718000000039410224e-02
1.805700000545584771e-02
1.738399999595685586e-02
1.806000000215135515e-02
1.772400000277229992e-02
2.018200000009073847e-02
1.772599999583235331e-02
1.760199999978340202e-02
1.756500000027472197e-02
1.766700000160881245e-02
1.710799999443679553e-02
1.808500000066715074e-02
1.767799999896624286e-02
1.776599999914196815e-02
1.814499999852614565e-02
1.845900000319034007e-02
1.722799999726021269e-02
1.819900000299412568e-02
1.853799999906868834e-02
1.774000000409614586e-02
1.749699999464837674e-02
1.767300000210525468e-02
1.839300000483490294e-02
1.864899999759472848e-02
1.691800000003240712e-02
1.812000000001035005e-02
1.787000000064153937e-02
1.787599999403255424e-02
1.757300000093664494e-02
1.816799999687646050e-02
1.814899999885710713e-02
1.727200000090078902e-02
1.800599999768337511e-02
1.733300000239523797e-02
1.727800000139723124e-02
1.766799999813883915e-02
1.801599999851077882e-02
1.740900000157807881e-02
1.829700000399725468e-02
2.136500000204932803e-02
1.804000000049654773e-02
1.901899999978695632e-02
1.753099999746154936e-02
1.762499999813371687e-02
1.824499999969475539e-02
5.601200000171502325e-02
1.793199999866601502e-02
1.747700000009899668e-02
1.766799999813883915e-02
1.852700000171125794e-02
1.771400000194489621e-02
1.748500000076091965e-02
1.797699999883661803e-02
1.786899999700608532e-02
1.735400000058007208e-02
1.740900000157807881e-02
1.823699999903283242e-02
1.778200000046581408e-02
1.783600000493379412e-02
2.808100000351032577e-02
1.744000000059031663e-02
1.786299999650964310e-02
1.882999999480716724e-02
1.758500000192952939e-02
1.778499999716132152e-02
1.786499999667512384e-02
1.911800000442553937e-02
1.763699999912660132e-02
1.745399999464325447e-02
1.725499999594148903e-02
1.829400000019631989e-02
1.778400000063129482e-02
1.745900000571509736e-02
1.673899999588002174e-02
1.728000000156271199e-02
1.878499999463656422e-02
1.752300000390505375e-02
1.737299999859942545e-02
1.757399999746667163e-02
1.723000000453112079e-02
1.878000000488100341e-02
1.811099999571297303e-02
1.761300000424625978e-02
1.905599999929563637e-02
1.774799999765264147e-02
1.787099999717156606e-02
1.778699999732680226e-02
1.823199999506641689e-02
1.771799999517043034e-02
1.798999999635952918e-02
1.788600000196538531e-02
1.745299999811322778e-02
1.810199999852102337e-02
1.874200000173686931e-02
1.779299999782324448e-02
1.804899999768849739e-02
1.751799999993863821e-02
1.741400000554449434e-02
1.854100000286962313e-02
1.802700000297363658e-02
1.843899999443010529e-02
1.731999999776689947e-02
1.785100000262218600e-02
1.772999999616331479e-02
1.780799999551163637e-02
1.758700000209501013e-02
1.777499999633391781e-02
5.627000000174575689e-02
1.771499999847492290e-02
1.769600000045556953e-02
1.740999999810810550e-02
1.767300000210525468e-02
1.804799999405304334e-02
1.866400000238854773e-02
1.747099999960255445e-02
1.802199999900722105e-02
2.444799999778979327e-02
1.770800000144845399e-02
1.715999999873929482e-02
4.732600000068032386e-02
1.751599999977315747e-02
1.759399999912147905e-02
1.767100000193977394e-02
1.768599999962816582e-02
1.769100000359458136e-02
1.769400000029008879e-02
1.759199999895599831e-02
1.810899999554749229e-02
1.762299999796823613e-02
1.754400000208988786e-02
1.784100000179478229e-02
1.782900000080189784e-02
2.032699999432452387e-02
2.508899999753566590e-02
1.786899999700608532e-02
1.847400000087873195e-02
1.729799999594661131e-02
2.664400000185196404e-02
1.750700000258120781e-02
1.749599999811835005e-02
1.802199999900722105e-02
1.772600000293778066e-02
1.739799999711522105e-02
1.845900000319034007e-02
1.786299999650964310e-02
1.788400000179990457e-02
1.782500000047093636e-02
2.460400000359186379e-02
1.828199999920343544e-02
4.608799999772372757e-02
1.862500000271438694e-02
1.853300000220770016e-02
1.804599999388756260e-02
1.777399999980389111e-02
1.763299999879563984e-02
1.827599999870699321e-02
1.792599999816957279e-02
1.805699999835042036e-02
2.025700000274355261e-02
1.744500000455673216e-02
1.771100000524938878e-02
1.753699999795799158e-02
1.801600000561620618e-02
1.737599999529493289e-02
1.733199999875978392e-02
1.737099999843394471e-02
1.735899999744106026e-02
1.831100000515561987e-02
2.148400000123729114e-02
1.804700000462844400e-02
1.834500000086336513e-02
1.806099999868138184e-02
1.753299999762703010e-02
1.774899999418266816e-02
1.824699999986023613e-02
4.998299999670052784e-02
1.852600000518123124e-02
2.164400000026489579e-02
1.736499999793750249e-02
2.345699999750650022e-02
1.767500000227073542e-02
1.710099999741032661e-02
1.797000000181014912e-02
3.041400000114435898e-02
1.809900000182551594e-02
1.778700000443222962e-02
2.323300000028893919e-02
1.761000000044532499e-02
1.710299999757580736e-02
1.797899999900209878e-02
1.772999999616331479e-02
1.791100000048118090e-02
5.196200000057160651e-02
1.746400000257608554e-02
1.732800000553424979e-02
1.751500000324313078e-02
1.744899999778226629e-02
1.771099999814396142e-02
1.770099999731655771e-02
1.714700000121638368e-02
1.769400000029008879e-02
1.821800000101347905e-02
1.780299999865064819e-02
1.739900000075067510e-02
1.829600000036180063e-02
2.241800000035709672e-02
1.881300000405872197e-02
1.787499999750252755e-02
1.672399999819162986e-02
1.744300000439125142e-02
1.827700000234244726e-02
5.051200000139033364e-02
1.784100000179478229e-02
1.845999999972036676e-02
1.799799999702145215e-02
1.758099999449314055e-02
1.738099999926134842e-02
2.910999999983232556e-02
1.831599999491118069e-02
1.790600000362019273e-02
1.753200000109700341e-02
1.776899999583747558e-02
1.774199999715619924e-02
1.774900000128809552e-02
1.819499999555773684e-02
1.756900000060568345e-02
1.794699999635440690e-02
1.765999999747691618e-02
1.763300000590106720e-02
1.813699999786422268e-02
1.783599999782836676e-02
4.842900000312511111e-02
1.741900000240548252e-02
1.754899999895087603e-02
1.749699999464837674e-02
1.891600000192283915e-02
1.805200000148943218e-02
1.821700000448345236e-02
1.768099999566175029e-02
1.777299999616843706e-02
1.771499999847492290e-02
1.777700000360482591e-02
1.747299999976803520e-02
2.403900000302883200e-02
1.819300000249768345e-02
3.585099999980911889e-02
1.749399999795286931e-02
1.776799999930744889e-02
1.783100000096737858e-02
1.710600000137674215e-02
1.765500000061592800e-02
1.755899999977827974e-02
1.985400000137360621e-02
1.762000000127272870e-02
1.803700000380104029e-02
1.744300000439125142e-02
1.727500000470172381e-02
1.765100000028496652e-02
1.792900000197050758e-02
1.790799999668024611e-02
1.879300000240391455e-02
1.761600000094176721e-02
1.784599999865577047e-02
1.748900000109188113e-02
1.792500000163954610e-02
1.845299999558847048e-02
1.831799999507666143e-02
1.823299999870187094e-02
1.832899999953951919e-02
1.802700000297363658e-02
1.820699999655062129e-02
1.795400000048630318e-02
1.741299999480361294e-02
1.720399999527444379e-02
2.688400000039337101e-02
1.719599999461252082e-02
1.802999999966914402e-02
1.785300000278766674e-02
1.761100000408077904e-02
1.783599999782836676e-02
1.801300000181527139e-02
1.791200000411663495e-02
1.775399999814908369e-02
1.681600000580374399e-02
1.820900000382152939e-02
1.816000000331996489e-02
1.789699999932281571e-02
1.735499999711009878e-02
1.723199999759117418e-02
1.787899999783348903e-02
1.740300000108163658e-02
1.775999999864552592e-02
1.728199999462276537e-02
1.787099999717156606e-02
1.846800000038228973e-02
2.668500000169160558e-02
1.737199999496397140e-02
1.848000000137517418e-02
1.863099999610540181e-02
1.745499999827870852e-02
1.786400000014509715e-02
1.921799999848872176e-02
1.761999999416730134e-02
3.163899999947261676e-02
1.779499999798872523e-02
1.928300000031413219e-02
1.801400000545072544e-02
1.828999999986535840e-02
1.790200000328923124e-02
1.777100000310838368e-02
1.823299999870187094e-02
1.792500000163954610e-02
1.790999999684572686e-02
1.760100000325337533e-02
1.645499999369803845e-02
1.787399999386707350e-02
1.759899999598246723e-02
2.781599999934769585e-02
1.819699999572321758e-02
1.814499999852614565e-02
1.741599999860454773e-02
1.709900000435027323e-02
1.871100000272463149e-02
1.767399999863528137e-02
1.735899999744106026e-02
1.849500000616899342e-02
1.836199999871723776e-02
1.840099999839139855e-02
1.915200000013328463e-02
1.799700000049142545e-02
1.757500000110212568e-02
1.774999999781812221e-02
1.858199999560383731e-02
2.727700000093591370e-02
1.822200000134444053e-02
1.826200000465405537e-02
1.942600000148786421e-02
1.799099999999498323e-02
1.778000000030033334e-02
1.819799999935867163e-02
1.818700000200124123e-02
1.724099999478312384e-02
1.755800000324825305e-02
1.856499999774996468e-02
1.742399999926647070e-02
1.778699999732680226e-02
2.530700000136221206e-02
1.854900000353154610e-02
1.944299999934173684e-02
1.863500000354179065e-02
1.833800000383689621e-02
2.875799999912942440e-02
1.785599999948317418e-02
1.819299999539225610e-02
1.950200000067070505e-02
1.778800000096225631e-02
1.782100000013997487e-02
1.826100000101860132e-02
1.839000000103396815e-02
1.802799999950366328e-02
1.805800000198587441e-02
1.845199999905844379e-02
1.810199999852102337e-02
1.778700000443222962e-02
5.340800000652734525e-02
1.805999999504592779e-02
1.774200000426162660e-02
1.838500000417297997e-02
1.871099999561920413e-02
1.837099999590918742e-02
1.820899999671610203e-02
1.741899999530005516e-02
1.824900000002571687e-02
1.811299999587845377e-02
1.780800000261706373e-02
1.795299999685084913e-02
4.948400000159836054e-02
1.797099999834017581e-02
1.767700000243621616e-02
1.754400000208988786e-02
1.801200000528524470e-02
3.006099999680600376e-02
1.836199999871723776e-02
1.920999999782679879e-02
1.832999999606954589e-02
1.798399999586308695e-02
1.730600000371396163e-02
1.801399999834529808e-02
1.778700000443222962e-02
1.751200000654762334e-02
1.777800000013485260e-02
1.784999999898673195e-02
1.766799999813883915e-02
1.747799999662902337e-02
1.828699999606442361e-02
1.857999999543835656e-02
1.732999999859430318e-02
1.811700000331484262e-02
1.864700000453467510e-02
1.814099999819518416e-02
1.738000000273132173e-02
1.757300000093664494e-02
1.797899999900209878e-02
1.784400000559571708e-02
1.760600000011436350e-02
2.482699999717397077e-02
1.779200000129321779e-02
1.775099999434814890e-02
1.812100000364580410e-02
1.828499999589894287e-02
1.752100000373957300e-02
1.768900000342910062e-02
2.583899999564209793e-02
1.743600000025935515e-02
1.814699999869162639e-02
1.752600000060056118e-02
1.719899999841345561e-02
1.867399999611052408e-02
1.770800000144845399e-02
1.801600000561620618e-02
1.887199999828226282e-02
1.757100000077116420e-02
1.822299999787446723e-02
2.635700000297447332e-02
1.780400000228610224e-02
1.809099999405816561e-02
1.784899999535127790e-02
1.777199999963841037e-02
1.954999999753681550e-02
1.812099999654037674e-02
1.794100000296339203e-02
1.753800000159344563e-02
5.507499999879428287e-02
1.784900000245670526e-02
1.792500000163954610e-02
1.735499999711009878e-02
1.961500000646765329e-02
1.779000000112773705e-02
1.809400000496452776e-02
1.806599999554237002e-02
1.765500000061592800e-02
1.812100000364580410e-02
1.759999999961792128e-02
1.795200000032082244e-02
1.751199999944219599e-02
1.739199999661877882e-02
1.830600000118920434e-02
1.776499999550651410e-02
1.805000000132395144e-02
1.859799999692768324e-02
1.850600000352642382e-02
1.791199999701120760e-02
2.073000000279989763e-02
1.773700000029521107e-02
1.721000000287631337e-02
1.876599999661721085e-02
1.748500000076091965e-02
1.799399999669049066e-02
1.819200000596765676e-02
1.807900000017070852e-02
7.776999999720146661e-02
1.814499999852614565e-02
1.819700000282864494e-02
1.793599999899697650e-02
1.787699999766800829e-02
3.729699999865943028e-02
3.466799999785052933e-02
1.837899999657111039e-02
1.799099999999498323e-02
1.720299999874441710e-02
1.785399999931769344e-02
1.787700000477343565e-02
5.163000000152351276e-02
1.730800000387944237e-02
1.769100000359458136e-02
1.750999999927671524e-02
1.756300000010924123e-02
1.734199999958718763e-02
1.868500000057338184e-02
1.746199999530517744e-02
1.803600000016558624e-02
1.823399999523189763e-02
1.772800000310326141e-02
1.851200000402286605e-02
1.849500000616899342e-02
1.776699999567199484e-02
1.858800000320570689e-02
2.144300000139764961e-02
1.789200000246182753e-02
1.713000000336251105e-02
1.800700000131882916e-02
3.282200000143120633e-02
2.164099999646396100e-02
1.798300000643848762e-02
1.784399999849028973e-02
1.771599999500494960e-02
1.681100000183732845e-02
1.810399999868650411e-02
1.769200000012460805e-02
1.705500000070969691e-02
1.741599999860454773e-02
1.747099999960255445e-02
1.888700000307608207e-02
1.746199999530517744e-02
1.740500000124711732e-02
1.831600000201660805e-02
1.766400000491330502e-02
1.789200000246182753e-02
1.792999999850053428e-02
1.747600000356896999e-02
1.720999999577088602e-02
1.727699999776177719e-02
1.759499999565150574e-02
1.746000000224512405e-02
1.826100000101860132e-02
1.750799999911123450e-02
2.629899999817553180e-02
1.761300000424625978e-02
1.740800000504805212e-02
1.673900000298544910e-02
1.674399999984643728e-02
1.760900000391529829e-02
1.748499999365549229e-02
1.750400000588570038e-02
1.715300000171282591e-02
1.597300000355517113e-02
1.796600000147918763e-02
1.788600000196538531e-02
1.859199999643124102e-02
1.747499999993351594e-02
1.784499999502031642e-02
1.711899999889965329e-02
1.725799999974242382e-02
1.800199999735241363e-02
2.540199999856440627e-02
1.836999999937916073e-02
1.840499999872236003e-02
1.796299999767825284e-02
1.665699999620073868e-02
1.735899999744106026e-02
1.740100000091615584e-02
1.796499999784373358e-02
1.846700000385226303e-02
1.801900000231171362e-02
1.817900000133931826e-02
1.744800000125223960e-02
1.717899999675864819e-02
1.746899999943707371e-02
1.816599999671097976e-02
1.759999999961792128e-02
1.789499999915733497e-02
1.756500000027472197e-02
5.547800000016422928e-02
1.781099999931257116e-02
1.778299999699584077e-02
1.852599999807580389e-02
1.805099999785397813e-02
1.916299999749071503e-02
1.801199999817981734e-02
2.173400000060610182e-02
1.910099999946623939e-02
2.519699999936619861e-02
1.818599999836578718e-02
1.796600000147918763e-02
1.785700000311862823e-02
1.724400000568948599e-02
1.689500000168209226e-02
1.708499999608648068e-02
4.995299999421831671e-02
1.822400000150992128e-02
1.779599999451875192e-02
1.730599999660853427e-02
1.750799999911123450e-02
1.720400000237987115e-02
1.748199999695998486e-02
1.777599999996937186e-02
1.718600000089054447e-02
1.811900000348032336e-02
1.761400000077628647e-02
1.763000000210013241e-02
1.823899999919831316e-02
1.802500000280815584e-02
1.769899999715107697e-02
1.917399999484814543e-02
2.635199999900805778e-02
2.827200000155016824e-02
1.844300000186649413e-02
1.810100000199099668e-02
1.741999999893550921e-02
1.797899999900209878e-02
1.739500000041971361e-02
1.750199999861479228e-02
1.791400000428211570e-02
1.737299999859942545e-02
1.807700000000522778e-02
1.718299999708960968e-02
1.771200000177941547e-02
7.421599999446470974e-02
1.756099999994376049e-02
1.761400000077628647e-02
1.802799999950366328e-02
1.814500000563157300e-02
1.769899999715107697e-02
1.822100000481441384e-02
1.753999999465349902e-02
1.769200000012460805e-02
1.859600000386762986e-02
1.812099999654037674e-02
1.749500000158832336e-02
1.774500000095713403e-02
2.822300000104860374e-02
1.836299999524726445e-02
1.875899999959074194e-02
1.730500000007850758e-02
1.824599999622478208e-02
1.770200000095201176e-02
1.987400000302841363e-02
1.793199999866601502e-02
1.790299999981925794e-02
1.771200000177941547e-02
3.231499999856168870e-02
1.955599999803325773e-02
1.811499999604393452e-02
1.748700000092640039e-02
1.749000000472733518e-02
1.826500000134956281e-02
1.732800000553424979e-02
5.410699999686130468e-02
1.794700000345983426e-02
1.897000000639081918e-02
1.871799999975110040e-02
1.795499999701632987e-02
1.824399999605930134e-02
1.748499999365549229e-02
1.782700000063641710e-02
1.853200000567767347e-02
1.755699999961279900e-02
1.919699999319846029e-02
1.810500000232195816e-02
1.816699999324100645e-02
1.752500000407053449e-02
1.779099999765776374e-02
1.948900000314779390e-02
1.753799999448801827e-02
1.742599999943195144e-02
1.754999999548090273e-02
2.319699999731028583e-02
1.744100000422577068e-02
1.770499999764751919e-02
1.744899999778226629e-02
1.764400000325849760e-02
1.713999999708448740e-02
1.729699999941658461e-02
1.760800000027984424e-02
1.788699999849541200e-02
1.774300000079165329e-02
1.732800000553424979e-02
1.799900000065690620e-02
1.789900000659372381e-02
3.287100000193277083e-02
1.915600000046424611e-02
1.874499999843237674e-02
1.740900000157807881e-02
1.875899999959074194e-02
1.749100000125736187e-02
1.732999999859430318e-02
1.820600000002059460e-02
1.764800000358945908e-02
1.811399999951390782e-02
1.760300000341885607e-02
1.796000000098274541e-02
1.818799999853126792e-02
2.755499999551602741e-02
5.054900000089901368e-02
1.732199999793238021e-02
1.787499999750252755e-02
1.764900000011948578e-02
1.865500000519659807e-02
1.868700000073886258e-02
1.739199999661877882e-02
1.770000000078653102e-02
1.762199999433278208e-02
1.799500000032594471e-02
5.392199999931790444e-02
1.781699999980901339e-02
1.710400000121126141e-02
1.725999999990790457e-02
1.736399999430204844e-02
1.747800000373445073e-02
1.796000000098274541e-02
1.768099999566175029e-02
1.793999999932793799e-02
1.806099999868138184e-02
1.746400000257608554e-02
5.318800000253531834e-02
2.634199999818065407e-02
1.756000000341373379e-02
1.785500000295314749e-02
1.793899999569248394e-02
1.760100000325337533e-02
1.795599999354635656e-02
1.755699999961279900e-02
1.840200000202685260e-02
1.765400000408590131e-02
1.700299999640719761e-02
1.824900000002571687e-02
1.709400000038385770e-02
1.857199999477643360e-02
1.748500000076091965e-02
1.758100000159856791e-02
1.741699999513457442e-02
1.788999999519091944e-02
1.796999999470472176e-02
1.786899999700608532e-02
1.869999999826177373e-02
2.943900000218491186e-02
1.858799999610027953e-02
1.772299999913684587e-02
1.741199999827358624e-02
1.801100000164979065e-02
1.849399999542811202e-02
1.786800000047605863e-02
1.758699999498958277e-02
1.748800000456185444e-02
1.821900000464893310e-02
1.789400000262730828e-02
1.806999999587333150e-02
1.820299999621965981e-02
1.785400000642312079e-02
1.773299999996424958e-02
2.690000000171721695e-02
2.613899999914792716e-02
1.793399999883149576e-02
1.757700000126760642e-02
1.826199999754862802e-02
1.833800000383689621e-02
1.771800000227585770e-02
1.733899999578625284e-02
4.452399999621547977e-02
1.780299999865064819e-02
1.788499999832993126e-02
1.785900000328410897e-02
1.711200000187318437e-02
1.692899999738983752e-02
2.335699999633789048e-02
1.806900000644873217e-02
2.430300000355600787e-02
2.715200000125150837e-02
1.836200000582266512e-02
1.768999999995912731e-02
1.781599999617355934e-02
1.845799999955488602e-02
1.731300000074043055e-02
1.779399999435327118e-02
1.814299999836066490e-02
1.765000000375493983e-02
1.733799999925622615e-02
1.779899999831968671e-02
1.737400000223487950e-02
1.774900000128809552e-02
1.742399999926647070e-02
1.774900000128809552e-02
1.762099999780275539e-02
1.735699999727557952e-02
1.741699999513457442e-02
1.756999999713571015e-02
1.794100000296339203e-02
5.163200000168899351e-02
1.830899999788471177e-02
1.780200000212062150e-02
1.754699999878539529e-02
1.780600000245158299e-02
1.763600000259657463e-02
1.730600000371396163e-02
1.746499999910611223e-02
1.808500000066715074e-02
1.860900000139054100e-02
1.776899999583747558e-02
1.778800000096225631e-02
1.772000000244133844e-02
1.771400000194489621e-02
1.842900000070812894e-02
1.777499999633391781e-02
1.745499999827870852e-02
1.731800000470684608e-02
1.754599999514994124e-02
1.758599999845955608e-02
1.751300000307765004e-02
1.777900000377030665e-02
2.215200000676986747e-02
1.784700000229122452e-02
1.784099999468935493e-02
1.848899999856712384e-02
1.753000000093152266e-02
1.646300000146538878e-02
1.771499999847492290e-02
1.740600000488257137e-02
1.728699999858918090e-02
1.731800000470684608e-02
1.780299999865064819e-02
1.802399999917270179e-02
1.739000000355872544e-02
1.789200000246182753e-02
1.771799999517043034e-02
1.780300000575607555e-02
1.839800000169589111e-02
2.522399999804747495e-02
1.936600000362886931e-02
1.766999999830431989e-02
1.728299999825821942e-02
1.744900000488769365e-02
1.768099999566175029e-02
1.758599999845955608e-02
1.823499999886735168e-02
1.786600000031057789e-02
1.762700000540462497e-02
1.809499999438912710e-02
1.758399999829407534e-02
2.581100000043079490e-02
1.759599999928695979e-02
1.776700000277742220e-02
1.774500000095713403e-02
1.765900000094688949e-02
1.798099999916757952e-02
1.741100000174355955e-02
1.766300000127785097e-02
1.768199999929720434e-02
1.759300000259145236e-02
1.700600000020813241e-02
1.812200000017583079e-02
1.863499999643636329e-02
1.773099999979876884e-02
3.174399999750221468e-02
1.802399999917270179e-02
1.744499999745130481e-02
1.772200000260681918e-02
1.793199999866601502e-02
1.768199999929720434e-02
1.820900000382152939e-02
1.810900000265291965e-02
1.781200000294802521e-02
1.801700000214623287e-02
1.822400000150992128e-02
1.823599999539737837e-02
1.875799999595528789e-02
