seed,experiment,variant,device,fault,backend,queue_depth,num_devices,t_submit,t_policy_start,t_policy_end,t_execute,t_commit,outcome,reason,ground_truth_unsafe,policy_ms,e2e_ms,sim_e2e_ms,sim_mttr_ms,rollback_success
24,scalability,n5000,16,,inline,40,5000,338.115169676,338.115170008,338.115170444,338.115170619,338.115175141,ADMITTED,,False,0.0004359999934422376,0.005465000015192345,104.52235382464015,1.28,1
24,scalability,n5000,17,,inline,41,5000,338.115179206,338.115179512,338.115179911,338.115180086,338.115184507,ADMITTED,,False,0.0003989999868281302,0.0053009999874120695,104.78293248478178,1.28,1
24,scalability,n5000,18,,inline,25,5000,338.115188427,338.115188789,338.115189207,338.11518935,338.115194041,ADMITTED,,False,0.000418000013269193,0.005613999974229955,104.93818864030511,1.28,1
24,scalability,n5000,19,,inline,16,5000,338.115198037,338.115198424,338.115198876,338.115199022,338.115203472,ADMITTED,,False,0.00045199999476608355,0.005434999991393852,105.48666555852493,1.28,1
24,scalability,n5000,20,,inline,21,5000,338.115209247,338.115209743,338.115210185,338.115210349,338.115214707,ADMITTED,,False,0.00044200004367667134,0.0054600000112259295,105.81064533430545,1.28,1
24,scalability,n5000,21,multi_vector,inline,28,5000,338.115220167,338.115220607,338.11522095,,,REJECT,G1,,0.00034299995377296,,100.00034299995377,,
24,scalability,n5000,22,,inline,50,5000,338.115224848,338.115225228,338.11522564,338.115225848,338.115230751,ADMITTED,,False,0.00041200001987817814,0.005902999987483781,104.07536023758045,1.28,1
24,scalability,n5000,23,,inline,45,5000,338.115234859,338.115235221,338.115235624,338.115235782,338.115240269,ADMITTED,,False,0.0004030000013699464,0.005410000028405193,105.62305510414464,1.28,1
24,scalability,n5000,24,,inline,36,5000,338.115244391,338.115244753,338.115245168,338.115245307,338.115249448,ADMITTED,,False,0.00041499998815197614,0.005057000009855983,104.81955182594284,1.28,1
24,scalability,n5000,25,,inline,14,5000,338.115253436,338.115253774,338.115254156,338.115254322,338.115258642,ADMITTED,,False,0.00038199999607968493,0.005206000025737012,104.60635656055399,1.28,1
24,scalability,n5000,26,,inline,21,5000,338.115262804,338.115263184,338.115263636,338.115263807,338.115268432,ADMITTED,,False,0.00045199999476608355,0.005627999996704602,105.59728616155574,1.28,1
24,scalability,n5000,27,,inline,1,5000,338.115272474,338.115272807,338.115273187,338.115273325,338.115277876,ADMITTED,,False,0.00038000001723048626,0.005401999999321561,105.85005995501119,1.28,1
24,scalability,n5000,28,stealthy_unsafe,inline,26,5000,338.115283808,338.115284147,338.115284435,,,REJECT,G1,,0.000287999966985808,,100.00028799996699,,
24,scalability,n5000,29,,inline,18,5000,338.115288348,338.1152887,338.11528909,338.115289307,338.115294411,ADMITTED,,False,0.00038999996831989847,0.006063000000722241,104.90172923858265,1.28,1
24,scalability,n5000,30,,inline,23,5000,338.115312597,338.115313799,338.115315399,338.11531577,338.115325556,ADMITTED,,False,0.0016000000186977559,0.01295900000286565,105.74431224025764,1.28,1
